Description,Avg PF,Current (B),Current (N),Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVA,kVAh,kW (Total),kWh,Date
16:37,0.92,6.32,2.98,9.47,11.98,371.23,363.73,368.79,5883,122935.4,5.31,112683.1,Mon May 06 2024
16:07,0.93,6.43,1.59,9.09,9.93,369.89,362.53,367.79,5319,122932.4,4.96,112680.3,Mon May 06 2024
15:38,0.91,6.44,3.87,11.56,8.86,366.28,358.61,365.39,5609,122929.2,5.03,112677.3,Mon May 06 2024
15:23,0.92,6.43,6.06,13.77,8.84,362.11,354.31,361.04,5980,122927.8,5.4,112676,Mon May 06 2024
15:08,0.92,6.41,4.96,12.66,8.86,359.61,352.02,357.89,5739,122926.4,5.19,112674.7,Mon May 06 2024
14:53,0.92,8.82,7.58,15.17,8.9,354.48,346.93,352.88,6669.5,122924.9,6.04,112673.4,Mon May 06 2024
14:38,0.92,8.71,6.81,14.03,8.86,358.28,350.19,357.13,6465.5,122923.4,5.83,112671.9,Mon May 06 2024
14:23,0.95,11.5,6.13,15.84,8.88,360.03,352.05,359.05,7450.5,122921.8,7,112670.4,Mon May 06 2024
14:08,0.94,11.49,5.54,15.05,8.82,365.87,358.32,365.1,7401.5,122920,6.91,112668.8,Mon May 06 2024
13:53,0.98,9.37,13.09,21.1,6.73,366.5,356.97,365.12,7732,122918.2,7.44,112667,Mon May 06 2024
13:38,0.94,11.47,4.47,13.51,8.84,370.59,363.54,369.6,7193.5,122916.6,6.65,112665.4,Mon May 06 2024
13:23,0.97,13.16,9.43,18.39,7.23,371.91,364.3,370.17,8038,122914.8,7.76,112663.8,Mon May 06 2024
13:08,0.96,13.02,7.64,8.9,7.31,370.52,363.59,369.18,5988,122913.2,5.76,112662.2,Mon May 06 2024
12:53,0.95,11.39,5.32,10.15,8.86,363.55,357.16,361.43,6328,122911.5,5.9,112660.7,Mon May 06 2024
12:38,0.95,11.35,5.09,9.68,9.15,363.41,357.02,361.83,6299.5,122909.8,5.87,112659.1,Mon May 06 2024
12:23,0.95,11.43,4.53,11.2,8.96,361.59,354.74,360.16,6544,122908.1,6.11,112657.5,Mon May 06 2024
12:08,0.94,10.64,4.23,13.73,8.86,360.9,353.07,359.41,6869,122906.5,6.38,112655.9,Mon May 06 2024
11:53,0.93,10.63,2.81,11.98,8.93,356.85,349.31,354.97,6454,122904.9,5.97,112654.5,Mon May 06 2024
11:38,0.93,10.67,2.84,11.96,8.9,357.93,350.11,356.02,6461.5,122903.4,5.98,112653,Mon May 06 2024
11:23,0.92,6.4,5.9,12.38,7.4,355.48,348.03,354.37,5304.5,122901.9,4.8,112651.6,Mon May 06 2024
11:08,0.91,6.51,3.72,11.5,9.1,348.51,341.54,348.19,5419.5,122900.6,4.85,112650.4,Mon May 06 2024
10:53,0.91,6.41,4.9,12.59,8.87,355.79,347.35,354.37,5660,122899.2,5.08,112649.2,Mon May 06 2024
10:38,0.94,6.34,6.07,0,7.7,344.9,336.14,343.18,5229.5,122897.9,4.8,112648,Mon May 06 2024
10:23,0.98,8.76,5.24,10.48,5.2,354.27,347.69,353.71,4967,122896.7,4.75,112646.8,Mon May 06 2024
10:08,0,0,5.51,10.59,0,349.13,342.01,349.23,0,122895.4,0,112645.5,Mon May 06 2024
09:53,0.95,10.32,5.39,13.5,7.58,351.81,344.38,352.21,6300,122893.9,5.92,112644.1,Mon May 06 2024
09:23,0.97,10.25,0.73,11.43,12.79,352.54,349.43,349.5,6972,122890.5,6.73,112640.9,Mon May 06 2024
09:08,0.96,10.28,2.54,10.14,13.89,359.32,356.5,356.3,7089,122888.6,6.79,112639.1,Mon May 06 2024
08:53,0.95,10.31,5.46,9.54,15.52,363.58,360.52,360.28,7355,122886.8,6.91,112637.3,Mon May 06 2024
08:38,0.95,10.19,3.82,11.4,9.08,355.36,353.76,352.91,6269,122885.1,5.85,112635.7,Mon May 06 2024
08:23,0.93,10.21,4.44,11.45,14.22,352.96,350.84,350.87,6640,122883.5,5.99,112634.2,Mon May 06 2024
08:08,0.94,10.18,3.5,11.32,8.65,357.27,355.25,355.25,6193.5,122882,5.72,112632.8,Mon May 06 2024
07:53,0.94,10.17,3.51,11.41,8.6,352.14,349.18,349.43,6111,122880.5,5.67,112631.4,Mon May 06 2024
07:38,0.94,10.21,3.61,13,9.43,358.92,356.55,356.57,6750.5,122879,6.3,112629.9,Mon May 06 2024
07:23,0.95,10.66,5.61,12.36,5.93,367.36,365.67,365.97,6118,122877.6,5.76,112628.6,Mon May 06 2024
07:08,0.96,9.01,4.41,9.2,5.07,371.76,370.41,370.69,4987.5,122876.1,4.68,112627.1,Mon May 06 2024
06:53,0.97,8.43,2.99,12.2,10.89,377.33,375.04,374.66,6793.5,122874.7,6.59,112625.8,Mon May 06 2024
06:38,0.95,10.25,1.74,11.14,12.82,372.5,370.31,370.62,7646,122872.9,6.98,112624.1,Mon May 06 2024
06:23,0.95,10.38,2.9,10.91,13.97,376.22,374.58,374.36,7605,122871,7.18,112622.3,Mon May 06 2024
06:08,0.93,6.01,7.05,12.04,13.01,380.31,377.68,378.3,6765.5,122869.4,6.18,112620.8,Mon May 06 2024
05:53,0.88,6.04,4.62,12.32,8.65,380.6,377.48,377.91,5894.5,122867.8,5.08,112619.3,Mon May 06 2024
05:38,0.88,6.06,3.52,11.26,8.78,381.64,378.7,379.24,5738,122866.4,4.95,112618.1,Mon May 06 2024
05:23,0.89,6.1,3.81,10.26,7.55,384.3,381.51,381.92,5268,122865,4.6,112616.9,Mon May 06 2024
05:08,0.89,6.05,2.51,10.32,8.99,382.36,379.92,379.61,5568,122863.7,4.84,112615.7,Mon May 06 2024
04:53,0.9,6.02,5.34,10.22,6.02,384.57,381.83,382.14,4898,122862.3,4.29,112614.5,Mon May 06 2024
04:38,0.89,5.97,1.52,9.04,8.92,384.06,381.57,380.96,5283.5,122861,4.55,112613.3,Mon May 06 2024
04:23,0.9,6.11,1.33,7.97,7.34,387.16,384.65,384.87,4725,122859.7,4.16,112612.2,Mon May 06 2024
04:08,0.91,6.15,3.49,9.63,5.66,384.91,382.57,382.25,4738.5,122858.6,4.22,112611.1,Mon May 06 2024
03:53,0.88,6.05,4.32,10.82,7.4,385.57,382.36,382.09,5338,122857.2,4.61,112609.9,Mon May 06 2024
03:38,0.9,3.92,5.01,10.69,6.68,387.07,384.33,384.45,4722.5,122856,4.15,112608.9,Mon May 06 2024
03:23,0.87,5.96,4.32,11.91,8.63,381.59,378.67,378.84,5799,122854.8,4.98,112607.8,Mon May 06 2024
03:08,0.87,6.05,4.17,11.9,8.66,382.71,380.03,380.55,5847,122853.4,5.01,112606.6,Mon May 06 2024
02:53,0.88,6.04,4.17,11.91,8.65,381.5,378.58,378.47,5820,122852.1,5.01,112605.4,Mon May 06 2024
02:38,0.89,6.12,4.28,10.86,7.43,382.56,379.31,380.17,5339,122850.7,4.67,112604.2,Mon May 06 2024
02:23,0.88,6.09,3.17,10.88,8.73,381.84,378.98,379.39,5627,122849.4,4.85,112603,Mon May 06 2024
02:08,0.88,6.03,4.31,10.96,7.7,381.99,379.15,379.72,5396,122848,4.68,112601.8,Mon May 06 2024
01:53,0.89,6.05,4.61,11.12,7.56,381.25,378.59,379.16,5381,122846.7,4.69,112600.6,Mon May 06 2024
01:38,0.89,6.09,4.48,11.13,7.84,380.53,377.61,378.37,5500.5,122845.4,4.81,112599.5,Mon May 06 2024
01:23,0.93,6.18,2.97,7.91,6.02,381.06,378.1,378.72,4402.5,122844.2,3.98,112598.4,Mon May 06 2024
01:08,0.92,8.81,5.16,7.9,6.26,380.99,378.5,378.24,5020,122843,4.51,112597.3,Mon May 06 2024
00:53,0.91,6.1,2.68,10.1,11.8,380.19,377.34,377.33,6102.5,122841.4,5.44,112595.9,Mon May 06 2024
00:38,0.92,6.1,3.6,10.13,9.06,378.89,375.76,376.02,6649,122839.9,4.97,112594.5,Mon May 06 2024
00:09,0.9,6.19,4.9,12.09,10.28,380.53,377.34,377.89,6222,122836.8,5.54,112591.7,Mon May 06 2024
23:51,0.89,7.08,4.83,13.52,12.49,375.37,371.97,372.62,8303,123147.9,7.47,112884.4,Tue May 07 2024
23:36,0.95,3.99,8,13.85,8.3,374.85,371.57,371.91,5587,123146.3,5.24,112882.9,Tue May 07 2024
23:21,0.92,5.98,3.27,11.73,11.72,377.08,374.55,374.08,6361,123144.9,5.76,112881.6,Tue May 07 2024
23:06,0.94,5.99,4.81,13.78,11.77,376.27,372.8,373.13,6793,123143.2,6.21,112880.1,Tue May 07 2024
22:51,0.95,11.14,2.17,13.37,12.09,372.84,369.31,369.56,7831,123141.3,7.4,112878.2,Tue May 07 2024
22:36,0.95,11.22,2.25,12.01,11.84,372.61,368.45,369,7459,123139.4,7.03,112876.5,Tue May 07 2024
22:21,0.97,11.75,7.55,19.77,10.29,375.77,372.32,372.73,8697,123137.6,8.55,112874.7,Tue May 07 2024
21:36,0,0,1.61,13.03,0,372.91,369.52,369.83,0,123131.7,0,112869.1,Tue May 07 2024
21:21,0.94,11.25,0.76,13.07,11.88,373.59,370.92,371.53,7711,123129.8,7.23,112867.3,Tue May 07 2024
20:51,0.94,11.29,1.32,13.7,11.73,375.3,372.72,372.64,7916,123126,7.38,112863.7,Tue May 07 2024
18:36,0.9,6.19,2.63,10.44,8.85,373.39,370.91,370.35,5466.5,123110.1,4.82,112848.6,Tue May 07 2024
17:51,0.92,6.45,8.63,13.9,6.15,374.11,366.1,372.11,5656,123105.8,5.1,112844.7,Tue May 07 2024
17:06,0.91,6.36,4.75,12.3,8.68,369.49,360.93,367.09,5757.5,123101.5,5.14,112840.7,Tue May 07 2024
16:51,0.95,6.46,12.38,19.06,7.88,364.72,356.7,362.32,6920,123100,6.42,112839.3,Tue May 07 2024
16:21,0.93,6.42,2.28,9.98,7.27,369.65,362.76,366.75,4995,123097.3,4.54,112836.8,Tue May 07 2024
11:36,0.92,6.34,1.86,9.38,8.8,360.96,353.53,359.25,5059.5,123067.4,4.54,112808.7,Tue May 07 2024
11:21,0.95,6.42,9.85,17.31,8.78,360.01,351.19,359.26,6637.5,123066.1,6.12,112807.5,Tue May 07 2024
10:51,0.95,6.39,12.64,18.99,7.49,361.84,353.88,361.67,6727,123063.3,6.24,112804.9,Tue May 07 2024
10:36,0.92,4.09,4.7,10.5,6.94,362.97,356.16,362.27,4452,123061.8,4.03,112803.6,Tue May 07 2024
10:06,0.97,11.44,6.46,9.43,5.75,357.07,350.65,356.77,5452,123059.5,5.18,112801.2,Tue May 07 2024
09:06,0.97,11.18,2.39,13.95,12.91,351.44,345.09,351.3,7670.5,123052.6,7.39,112794.6,Tue May 07 2024
08:36,0.97,10.95,0.82,11.45,12.71,355.84,353.18,352.8,7171.5,123048.9,6.94,112791.1,Tue May 07 2024
08:06,0.98,11.03,1.55,11.37,11.38,362.68,360.31,359.74,7057.5,123045.2,6.85,112787.5,Tue May 07 2024
07:51,0.96,11.06,1.91,14.19,14.14,362.76,361.09,361.15,8211,123043.3,7.85,112785.7,Tue May 07 2024
07:36,0.96,11.12,2.33,14.26,12.9,364.2,361.66,361.74,7999,123041.3,7.68,112783.8,Tue May 07 2024
07:21,0.97,11.5,0.42,13.18,12.58,365.75,363.75,363.82,7823.5,123039.4,7.58,112782,Tue May 07 2024
07:06,0.96,11.57,2.77,10.94,12.54,371.06,369.07,369.1,7482,123037.7,7.18,112780.3,Tue May 07 2024
06:51,0.97,9.1,2.11,11.94,10.7,371.02,368.24,367.61,7112.5,123036,6.89,112778.6,Tue May 07 2024
06:36,0.95,11.02,1.45,11.99,12.61,365.47,362.38,362.09,7495.5,123034.2,7.13,112776.8,Tue May 07 2024
06:22,0.93,5.8,6.3,10.93,14.23,368.31,366.96,366.12,6621,123032.5,6.05,112775.3,Tue May 07 2024
06:07,0.94,5.88,6.2,10.86,11.95,374.14,371.4,371.21,6102.5,123030.9,5.66,112773.8,Tue May 07 2024
05:51,0.95,5.9,10.92,18.82,10.47,369.34,365.65,366.36,7431.5,123029.3,6.91,112772.3,Tue May 07 2024
05:37,0.95,5.89,11.03,18.88,10.53,370.09,366.18,367.56,7470.5,123027.5,6.94,112770.6,Tue May 07 2024
05:22,0.94,5.87,10.26,19.12,11.62,373.37,368.96,370.07,7792.5,123025.8,7.17,112769,Tue May 07 2024
05:07,0,0,8.12,17.19,0,375.99,372.85,373.21,7449,123024.2,6.85,112767.4,Tue May 07 2024
